id,avatar,avatarLastChangedAt,bonus,bonusLastChangedAt,ended,endedLastChangedAt,exitStepDone,exitStepDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,lobbyTimerGameID,lobbyTimerGameIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,name,nameLastChangedAt,nameColor,nameColorLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,partner,partnerLastChangedAt,replayGameReadyCheck,replayGameReadyCheckLastChangedAt,role,roleLastChangedAt,score,scoreLastChangedAt,src,srcLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt
01JHKH018BE3EFKPFZ2MYQ9FMC,,,,,lobby timed out,2025-01-14T23:28:47.248140085Z,true,2025-01-14T23:29:26.467201927Z,"{""gamefailed"":""nogame""}",2025-01-14T23:29:26.444976932Z,01JHKF64J04J4P1Q3CVCFDM6DP,2025-01-14T23:11:00.588866828Z,2,2025-01-14T23:16:41.851862802Z,true,2025-01-14T23:25:47.18837118Z,01JHKF64J04J4P1Q3CVCFDM6DP,2025-01-14T23:25:47.222901338Z,01JHKJ6CAKAZW6HZM47PBRBYZ7,2025-01-14T23:25:47.222901338Z,,,,,01JHKGZYXG18JY41DM5H08CNQT,2025-01-14T23:04:50.699271906Z,674cf1b47d6743e2ea091d98,2025-01-14T23:04:50.699271906Z,,,,,,,,,,,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T23:04:50.718556938Z,full-noncomp,2025-01-14T23:04:50.718556938Z,"{""participantKey"":""674cf1b47d6743e2ea091d98"",""STUDY_ID"":""6785b89c84e8fe5db6959fbc"",""SESSION_ID"":""6786ec91d7ade996661e62e8""}",2025-01-14T23:04:51.342386204Z
01JHKF8NDTTX9C0SF20QW1BHBQ,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-14T22:39:41.770740043Z,1.740000,2025-01-14T23:21:51.419888836Z,game ended,2025-01-14T23:21:51.526393302Z,true,2025-01-14T23:22:57.0391688Z,"{""age"":""66"",""gender"":""Female"",""strategy"":""Using shapes or familiar objects to describe"",""enjoy"":""Yes, we seemed to understand each other pretty well"",""feedback"":""None"",""education"":""bachelor""}",2025-01-14T23:22:57.058132604Z,01JHKF5Y70C5EWMNQ90ZZ2ZJPK,2025-01-14T22:38:09.400307011Z,2,2025-01-14T22:35:29.924362871Z,true,2025-01-14T22:39:15.351623102Z,01JHKF5Y70C5EWMNQ90ZZ2ZJPK,2025-01-14T22:39:15.359345204Z,01JHKFH5WV0PFR426GY5YF8B8S,2025-01-14T22:39:15.359345204Z,Repi,2025-01-14T22:39:41.770740043Z,#29828D,2025-01-14T22:39:41.770740043Z,01JHKF8N4C073YYSXEQ0SAS3MS,2025-01-14T22:34:36.346174995Z,5ecbe5e254cc883c02f52be8,2025-01-14T22:34:36.346174995Z,01JHKF9MPXRPE3NQV996X6RYEH,2025-01-14T22:39:41.770740043Z,,,director,2025-01-14T23:21:28.617055722Z,1.740000,2025-01-14T23:21:51.419888836Z,/avatars/blue.png,2025-01-14T22:39:41.770740043Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T22:34:36.353606109Z,full-noncomp,2025-01-14T22:34:36.353606109Z,"{""participantKey"":""5ecbe5e254cc883c02f52be8"",""STUDY_ID"":""6785b89c84e8fe5db6959fbc"",""SESSION_ID"":""6786e6690a6b454db5263690""}",2025-01-14T22:34:36.529791096Z
01JHKFADQDFKM94PN4EYE69TRC,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-14T22:46:00.378620159Z,1.680000,2025-01-14T23:27:16.812205547Z,game ended,2025-01-14T23:27:16.924520885Z,true,2025-01-14T23:30:33.219714642Z,"{""age"":""21"",""gender"":""male"",""strategy"":""by using shape of the structure to describe it"",""enjoy"":""it was fun and I enjoyed it because I has to guess the correct answer and describe in details the shape of the object "",""feedback"":""it was a nice game,thanks for the experience "",""education"":""bachelor""}",2025-01-14T23:30:33.196866066Z,01JHKF615X0TW50KJMH4QTMXY2,2025-01-14T22:44:32.494768952Z,2,2025-01-14T22:39:25.402981947Z,true,2025-01-14T22:44:32.832511738Z,01JHKF615X0TW50KJMH4QTMXY2,2025-01-14T22:44:36.633018901Z,01JHKFTZMPCX36VJ77YPKFZ9DE,2025-01-14T22:44:36.633018901Z,Repi,2025-01-14T22:46:00.378620159Z,#29828D,2025-01-14T22:46:00.378620159Z,01JHKFABD8ED2VX8B1W6ZY99GN,2025-01-14T22:35:33.997266082Z,677969b0ecf342ba8257dd94,2025-01-14T22:35:33.997266082Z,01JHKFD3B0MBVKSQ4ZFTW6535C,2025-01-14T22:46:00.378620159Z,,,director,2025-01-14T23:26:52.243407885Z,1.680000,2025-01-14T23:27:16.812205547Z,/avatars/blue.png,2025-01-14T22:46:00.378620159Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T22:35:34.00292562Z,full-noncomp,2025-01-14T22:35:34.00292562Z,"{""participantKey"":""677969b0ecf342ba8257dd94"",""STUDY_ID"":""6785b89c84e8fe5db6959fbc"",""SESSION_ID"":""6786e6659df929312e16064c""}",2025-01-14T22:35:34.725723646Z
01JHKFAF8ZHJT7N1DHW76KA9DW,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-14T22:54:19.880301853Z,0,2025-01-14T22:54:19.880301853Z,game ended,2025-01-14T22:59:49.027651889Z,true,2025-01-14T23:06:25.842638406Z,"{""age"":""31"",""gender"":""F"",""strategy"":"""",""enjoy"":"""",""feedback"":"""",""education"":""master""}",2025-01-14T23:06:26.295017361Z,01JHKF61Z8ACXVR8FXAHFGS83Q,2025-01-14T22:53:59.912592215Z,2,2025-01-14T22:38:10.736229704Z,true,2025-01-14T22:54:18.999139026Z,01JHKF61Z8ACXVR8FXAHFGS83Q,2025-01-14T22:54:19.040852922Z,01JHKGCRCYY2V8XVJ7Y37Q2QDR,2025-01-14T22:54:19.040852922Z,Repi,2025-01-14T22:54:19.880301853Z,#29828D,2025-01-14T22:54:19.880301853Z,01JHKFAB8XYWADWQ5T6NM829KQ,2025-01-14T22:35:35.583052986Z,671a64f3a766bb5b94d9f89a,2025-01-14T22:35:35.583052986Z,01JHKFY3SFHVXVP03JFAA0Z585,2025-01-14T22:54:19.880301853Z,,,matcher,2025-01-14T22:58:45.722333321Z,0,2025-01-14T22:54:19.880301853Z,/avatars/blue.png,2025-01-14T22:54:19.880301853Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T22:35:35.587870539Z,full-noncomp,2025-01-14T22:35:35.587870539Z,"{""participantKey"":""671a64f3a766bb5b94d9f89a"",""STUDY_ID"":""6785b89c84e8fe5db6959fbc"",""SESSION_ID"":""6786e66b1434884e261363cc""}",2025-01-14T22:35:36.455297878Z
01JHKFX763MH6HAMWS18VM8NES,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-14T22:47:46.113986919Z,1.920000,2025-01-14T23:13:01.915088907Z,game ended,2025-01-14T23:13:02.008737441Z,true,2025-01-14T23:13:54.607849028Z,"{""age"":""40"",""gender"":""Female"",""strategy"":""I tried to pick out what was most unique about the image and describe it quickly"",""enjoy"":""Yes I did, they were fast an easy to understand"",""feedback"":""No problems, I thought this was fun!"",""education"":""bachelor""}",2025-01-14T23:13:54.627421897Z,01JHKF61FG3GAV24154EES5XTP,2025-01-14T22:45:59.922790249Z,2,2025-01-14T22:47:07.664401449Z,true,2025-01-14T22:47:30.465017593Z,01JHKF61FG3GAV24154EES5XTP,2025-01-14T22:47:30.474531096Z,01JHKG09D84K3G6ZXX86RSJ2PT,2025-01-14T22:47:30.474531096Z,Repi,2025-01-14T22:47:46.113986919Z,#29828D,2025-01-14T22:47:46.113986919Z,01JHKFX6STB8J0BPPMPWVVSDN5,2025-01-14T22:45:49.891274513Z,5b53e95f4bbe600001465c18,2025-01-14T22:45:49.891274513Z,01JHKFYB0A7NMZNQSXN62D4Z4M,2025-01-14T22:47:46.113986919Z,,,director,2025-01-14T23:12:32.213545373Z,1.920000,2025-01-14T23:13:01.915088907Z,/avatars/blue.png,2025-01-14T22:47:46.113986919Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T22:45:49.903527588Z,full-noncomp,2025-01-14T22:45:49.903527588Z,"{""participantKey"":""5b53e95f4bbe600001465c18"",""STUDY_ID"":""6785b89c84e8fe5db6959fbc"",""SESSION_ID"":""6786e9094b34582b6a8033b4""}",2025-01-14T22:45:50.138303863Z
01JHKFYB0A7NMZNQSXN62D4Z4M,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-14T22:47:46.113986919Z,1.920000,2025-01-14T23:13:01.915088907Z,game ended,2025-01-14T23:13:02.008737441Z,true,2025-01-14T23:13:43.212695058Z,"{""age"":""21"",""gender"":""Male"",""strategy"":""describing shapes and or distinct features on the left/right side"",""enjoy"":""I really enjoyed playing with my partner as they used quick descriptive language and was very understanding"",""feedback"":"""",""education"":""high-school""}",2025-01-14T23:13:43.193733877Z,01JHKF61FG3GAV24154EES5XTP,2025-01-14T22:46:26.584028875Z,2,2025-01-14T22:46:53.589392156Z,true,2025-01-14T22:47:45.529072438Z,01JHKF61FG3GAV24154EES5XTP,2025-01-14T22:47:45.578574594Z,01JHKG0R58DVYF4CD746B4NES7,2025-01-14T22:47:45.578574594Z,Minu,2025-01-14T22:47:46.113986919Z,#444EA1,2025-01-14T22:47:46.113986919Z,01JHKFYANJRFH1TB5784A9RGZX,2025-01-14T22:46:26.570893872Z,66704fc73c3a498375d02afa,2025-01-14T22:46:26.570893872Z,01JHKFX763MH6HAMWS18VM8NES,2025-01-14T22:47:46.113986919Z,,,matcher,2025-01-14T23:12:32.213545373Z,1.920000,2025-01-14T23:13:01.915088907Z,/avatars/red.png,2025-01-14T22:47:46.113986919Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T22:46:26.584028875Z,full-noncomp,2025-01-14T22:46:26.584028875Z,"{""participantKey"":""66704fc73c3a498375d02afa"",""STUDY_ID"":""6785b89c84e8fe5db6959fbc"",""SESSION_ID"":""6786e90979bc47ccaea7406f""}",2025-01-14T22:46:26.764420821Z
01JHKF94HXD8RS68BFMNH6S4V9,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-14T22:40:46.597696081Z,1.560000,2025-01-14T23:14:58.836869641Z,game ended,2025-01-14T23:14:58.950441876Z,true,2025-01-14T23:16:06.938033171Z,"{""age"":""41"",""gender"":""male"",""strategy"":""using simple words , using left or right side "",""enjoy"":""yes, they were fast and understand me likewise here."",""feedback"":""None"",""education"":""other""}",2025-01-14T23:16:06.917821927Z,01JHKF609TZHHE76365W6V98CT,2025-01-14T22:40:05.358275097Z,2,2025-01-14T22:35:19.637864428Z,true,2025-01-14T22:40:46.330018679Z,01JHKF609TZHHE76365W6V98CT,2025-01-14T22:40:46.355303978Z,01JHKFKYRHGAQ9KTZ5E8AMJEGV,2025-01-14T22:40:46.355303978Z,Repi,2025-01-14T22:40:46.597696081Z,#29828D,2025-01-14T22:40:46.597696081Z,01JHKF944ZW0AP4QZE16GVA7ZK,2025-01-14T22:34:51.83763001Z,65be693353421206e0db1565,2025-01-14T22:34:51.83763001Z,01JHKFATMMSYJ3R8R12T9RWX4V,2025-01-14T22:40:46.597696081Z,,,director,2025-01-14T23:14:33.661890913Z,1.560000,2025-01-14T23:14:58.836869641Z,/avatars/blue.png,2025-01-14T22:40:46.597696081Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T22:34:51.843681886Z,full-noncomp,2025-01-14T22:34:51.843681886Z,"{""participantKey"":""65be693353421206e0db1565"",""STUDY_ID"":""6785b89c84e8fe5db6959fbc"",""SESSION_ID"":""6786e66900a5d96c13b8f2e0""}",2025-01-14T22:34:52.053068489Z
01JHKF9574HQD973MS5VPAN6B2,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-14T22:44:32.856488859Z,0.450000,2025-01-14T23:08:55.711875219Z,game ended,2025-01-14T23:14:36.935698815Z,true,2025-01-14T23:20:57.404191375Z,"{""age"":""20"",""gender"":""Male"",""strategy"":""fun"",""enjoy"":""yes since it was pretty fun"",""feedback"":"""",""education"":""master""}",2025-01-14T23:20:57.382873321Z,01JHKF60MF2PC3MFWBCQMW4TZT,2025-01-14T22:40:46.348385861Z,2,2025-01-14T22:35:00.289823799Z,true,2025-01-14T22:43:28.473576213Z,01JHKF60MF2PC3MFWBCQMW4TZT,2025-01-14T22:43:28.484338045Z,01JHKFRX31J19W2T7ZEEHZJANZ,2025-01-14T22:43:28.484338045Z,Repi,2025-01-14T22:44:32.856488859Z,#29828D,2025-01-14T22:44:32.856488859Z,01JHKF94VED3GDNDKCD77TBWJ7,2025-01-14T22:34:52.516856064Z,669a92a04b3c1065d6548062,2025-01-14T22:34:52.516856064Z,01JHKFBRR4JVGGFX9EHEWWGAAB,2025-01-14T22:44:32.856488859Z,,,director,2025-01-14T23:13:33.315867921Z,0.450000,2025-01-14T23:08:55.711875219Z,/avatars/blue.png,2025-01-14T22:44:32.856488859Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T22:34:52.522041516Z,full-noncomp,2025-01-14T22:34:52.522041516Z,"{""participantKey"":""669a92a04b3c1065d6548062"",""STUDY_ID"":""6785b89c84e8fe5db6959fbc"",""SESSION_ID"":""6786e66c07e95ef4afc297f8""}",2025-01-14T22:34:52.71992808Z
01JHKFA9D12BJ7QX9V1DESA5CV,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-14T22:38:09.568973263Z,1.770000,2025-01-14T23:07:56.643935576Z,game ended,2025-01-14T23:07:56.724335406Z,true,2025-01-14T23:09:12.094204198Z,"{""age"":""35"",""gender"":""Male"",""strategy"":""Familiar genometrical shape and funny lookalike characters"",""enjoy"":""Defintely. It was fun making up names "",""feedback"":"""",""education"":""master""}",2025-01-14T23:09:12.077735766Z,01JHKF5XKQ0KJFD9KAPWED9YZ5,2025-01-14T22:37:54.272842995Z,2,2025-01-14T22:37:16.354083629Z,true,2025-01-14T22:38:07.279100594Z,01JHKF5XKQ0KJFD9KAPWED9YZ5,2025-01-14T22:38:07.286449076Z,01JHKFF3DKEN088EACY9NQJ2A2,2025-01-14T22:38:07.286449076Z,Minu,2025-01-14T22:38:09.568973263Z,#444EA1,2025-01-14T22:38:09.568973263Z,01JHKFA8S4CZ1RXNX7D5HDSVQN,2025-01-14T22:35:29.569068616Z,6658c56f3d9230d99c3e6752,2025-01-14T22:35:29.569068616Z,01JHKF8VZ80F76CEDN1CXE5W0F,2025-01-14T22:38:09.568973263Z,,,matcher,2025-01-14T23:07:17.98871877Z,1.770000,2025-01-14T23:07:56.643935576Z,/avatars/red.png,2025-01-14T22:38:09.568973263Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T22:35:29.575520177Z,full-noncomp,2025-01-14T22:35:29.575520177Z,"{""participantKey"":""6658c56f3d9230d99c3e6752"",""STUDY_ID"":""6785b89c84e8fe5db6959fbc"",""SESSION_ID"":""6786e668b3371b7998542598""}",2025-01-14T22:35:29.891573763Z
01JHKGSGRRA285PANK82N9XGAJ,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-14T23:11:02.185900498Z,1.140000,2025-01-14T23:59:43.793061592Z,game ended,2025-01-14T23:59:43.897894433Z,true,2025-01-15T00:01:56.373388486Z,"{""age"":""24"",""gender"":""male"",""strategy"":""just described the shape closest to the ones in question"",""enjoy"":""it was fun to see how they think"",""feedback"":""no problems"",""education"":""bachelor""}",2025-01-15T00:01:56.349420302Z,01JHKF64AY268GD15C0P00W6CT,2025-01-14T23:05:59.980599693Z,2,2025-01-14T23:09:57.600019001Z,true,2025-01-14T23:11:00.564455458Z,01JHKF64AY268GD15C0P00W6CT,2025-01-14T23:11:00.610453999Z,01JHKHBAFYQFMS84NR1542NN0W,2025-01-14T23:11:00.610453999Z,Minu,2025-01-14T23:11:02.185900498Z,#444EA1,2025-01-14T23:11:02.185900498Z,01JHKGSEXD5VHKQ0BZ88YY6D0S,2025-01-14T23:01:17.208441868Z,677673dfeff23e4b3371ad51,2025-01-14T23:01:17.208441868Z,01JHKFYTWWXVESERG007Z6M850,2025-01-14T23:11:02.185900498Z,,,matcher,2025-01-14T23:59:16.347489649Z,1.140000,2025-01-14T23:59:43.793061592Z,/avatars/red.png,2025-01-14T23:11:02.185900498Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T23:01:17.232226207Z,full-noncomp,2025-01-14T23:01:17.232226207Z,"{""participantKey"":""677673dfeff23e4b3371ad51"",""STUDY_ID"":""6785b89c84e8fe5db6959fbc"",""SESSION_ID"":""6786ec95f47e2fe18aa1b7e8""}",2025-01-14T23:01:18.18872937Z
